24842,8149,3.0484722051785496,0.32803316963207474,0.0002542316056942387,2.0042158914631267,0.0,0.012881410514451332,1.8769142504024257,0.00035760674291810166,0.6909346962034121,0.00012271444348999877,0.003804147748189962,1.2790218639236866,0.0005668185077534952,0.8741997956872918,0.00012076322357298124,0.0028580629578938894,0.46888299449853843,0.7347874596790881,0.0,1.0,1.288043190255415,0.3364445709059242,1.3326577745291726,0.0,1.0,1.4447245098319357,0.44836547311591135,0.1119475082521536,0.5200869495209726,0.6320344577731262,0.6016826342484503,0.00011026806203527462,1.9129507391788443,0.0,0.0065212140729409875,1.8187848609366837,3,
1956,653,2.995405819295559,0.3338445807770961,0.0029586586370284077,1.670264445764064,0.0,0.02607361963190184,1.9913770830521176,0.004299019469680599,0.3889812112171286,0.0015313935681470138,0.013782542113323124,1.331025834336111,0.005049357469262036,0.49105514583394805,0.002044989775051125,0.013292433537832311,0.5129126497224656,0.6669656985341277,0.0,1.0,1.335595393671668,0.25432952388752694,1.6274426792203598,0.0,1.0,1.3162412330331166,0.41390672176035537,0.1165644171779141,0.48619631901840493,0.602760736196319,0.59560327198364,0.001007489721461246,1.868059055699715,0.0,0.012269938650306749,1.533896478067844,8,
3307,980,3.3744897959183673,0.29634109464771696,0.0024530525848077364,1.0710599865915895,0.0,0.013002721499848805,2.394518714732424,0.002912807094413211,0.31330054025852805,0.0010204081632653062,0.006122448979591836,1.1860023892672098,0.002694097359601904,0.4531795994438341,0.0012095554883580285,0.007862110674327185,0.4591271041225683,0.6948007764225244,0.0,1.0,1.23835024461557,0.27198104099348985,1.5113625387908887,0.0,1.0,1.5199426623724708,0.4110619566189096,0.12851527063804052,0.5972180223767766,0.725733293014817,0.5700030238887209,0.0009665933063716731,1.2591825173867777,0.0,0.0075597218022376775,2.008964086425172,3,
1202,376,3.1968085106382977,0.31281198003327787,0.006837009239919284,1.129802524658217,0.0,0.03161397670549085,2.2748025666316103,0.007861454313732431,0.3467374605524207,0.0026595744680851063,0.026595744680851064,1.1510322802798207,0.007384952020604928,0.40793705439631267,0.004159733777038269,0.01747088186356073,0.4504991680532446,0.6926883693106803,0.0,1.0,1.2565031134844697,0.3434053410570164,1.303795621515613,0.0,1.0,1.5222170440291376,0.4477303800752138,0.0632279534109817,0.5549084858569051,0.6181364392678869,0.5524126455906821,0.002798813001952127,1.0841439041601524,0.0,0.011647254575707155,1.9864374388056345,7,
232367,70347,3.303154363370151,0.30274092276442005,3.332260441786326e-05,1.681288375032244,0.0,0.003154492677531663,2.1218530036853354,4.342090093826651e-05,0.9810122718824655,1.4215247274226335e-05,0.000639686127340185,1.3164997882158584,7.351770651279038e-05,1.361147938866845,1.2910611231371064e-05,0.0039678611851080405,0.46991038280264746,0.7291359495965115,0.0,1.0,1.3894345249761493,0.3021345038926168,1.369288099022085,0.0,1.0,1.7396679018874837,0.41370918048410205,0.20214144004957674,0.5090610973158839,0.7112025373654607,0.6369880404704626,1.4681493741940218e-05,1.5389236924382717,0.0,0.0010930984175894166,1.9093812909563341,7,
104150,20273,5.137374833522419,0.1946519443110898,0.0001231628027780849,1.032003090647516,0.0,0.001200192030724916,2.2898397079427246,0.0001649169110484896,0.22503953969373475,4.9326690672322796e-05,0.0015291274108420066,1.0147347151625914,7.703413993741548e-05,0.6166196237896368,4.800768122899664e-05,0.000614498319731157,0.41863134936668767,0.7726683278034694,0.0,1.0,1.3463697479630121,0.11592981935276496,2.628630437952657,0.0,1.0,1.018761714829878,0.30473665181703097,0.07233797407585213,0.44074891982717235,0.5130868939030245,0.420144023043687,5.251577564890434e-05,1.021187388504865,0.0,0.0005952952472395583,2.2428849760940976,5,
994,348,2.8563218390804597,0.3501006036217304,0.007045144429797174,1.2536830215800938,0.0,0.04426559356136821,2.2314108279010645,0.00785170794884248,0.3770092158867607,0.0028735632183908046,0.020114942528735632,1.2596785815694769,0.009160847437566576,0.4456971109494107,0.005030181086519115,0.02414486921529175,0.5122209447159145,0.6657242907466234,0.0,1.0,1.2520911084980255,0.2890608195768971,1.4868320248979447,0.0,1.0,1.4332486396081676,0.4297848836901774,0.10261569416498995,0.5553319919517102,0.6579476861167002,0.6066398390342053,0.002085613093767282,1.7002743361671544,0.0,0.025150905432595575,1.6056806802691257,7,
112381,23425,4.797481323372465,0.20844270828698802,0.00010297224441284255,1.6314856247200709,0.0,0.007874996663137008,2.514004198296011,0.0001408867952123948,0.4883886370629219,4.268943436499467e-05,0.0014941302027748132,1.0880476054527672,0.00010358082315937422,1.4328647325499864,3.5593205257116414e-05,0.003514829019140246,0.4373478522310366,0.7052731109044659,0.0,1.0,1.3165171278724996,0.16009561675923709,2.102847166397553,0.0,1.0,1.4230554087520062,0.3366566140548303,0.08352835443713795,0.5162260524465879,0.5997544068837259,0.45679429796851784,4.46526880782244e-05,1.6459140290910306,0.0,0.003959744084854201,2.35940747960825,5,
23939,9907,2.4163722620369437,0.41384351894398264,0.00017736274475728834,2.3413951141963993,0.0,0.009983708592673043,1.6900688529611516,0.00028989262617804034,0.7156494117922396,0.0001009387301907742,0.003230039366104774,1.536745211859419,0.000519309102900475,0.6898479331463495,0.00020886419649943606,0.0038431012155896237,0.5381587243392862,0.6945686216636074,0.0,1.0,1.4868405166462186,0.34286081445302286,1.3371427905342754,0.0,1.0,1.3254265619013137,0.45845386620256945,0.1110739796984001,0.3867747190776557,0.4978486987760558,0.6369522536446802,6.648867377972383e-05,2.036746938064881,0.0,0.0026316888758928943,1.4226464473596245,1,
102669,28729,3.573706011347419,0.2798215624969562,5.958073250296789e-05,2.243783011120342,0.0,0.00786995100760697,1.9953104774170762,0.00011042292592921932,0.7847976230901627,3.4808033694176616e-05,0.0012182811792961815,1.2428488755898885,0.0001452750239616899,0.9620623006068386,9.7400383757512e-06,0.0017239867925079625,0.4190261069398248,0.7542895265965015,0.0,1.0,1.3329766035355102,0.24598964674860518,1.6354267280646722,0.0,1.0,1.4576174903406942,0.4022980431198559,0.10462749223231939,0.5235465427733785,0.6281740350056979,0.5625553964682621,2.959774189310903e-05,1.9584279449827062,0.0,0.0026590304765800776,1.9032203239174745,9,
